broadcast,m_code,p_code,p_name,p_group,exp_min,unit_price,total_price,sales,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,YEAR_DAY,DAY_NAME,DAY_NUM,code,no
2019-04-12 20:00:00,100500,201502,(무) 삼익가구 LED 제니비 서랍형 침대 K,가구,60.0,649000,16108000,25,2019,4,12,20,0,0,2019-04-12 00:00:00,Friday,5,1970,9763
2019-04-12 20:20:00,100500,201504,(무) 삼익가구 LED 제니비 서랍형 침대 SS,가구,40.0,549000,18992000,35,2019,4,12,20,20,0,2019-04-12 00:00:00,Friday,5,1970,9765
2019-04-12 20:20:00,100500,201503,(무) 삼익가구 LED 제니비 서랍형 침대 Q,가구,40.0,599000,10414000,17,2019,4,12,20,20,0,2019-04-12 00:00:00,Friday,5,1970,9767
2019-04-12 20:20:00,100500,201508,(일) 삼익가구 LED 제니비 서랍형 침대 K,가구,40.0,599000,14829000,25,2019,4,12,20,20,0,2019-04-12 00:00:00,Friday,5,1970,9768
2019-04-12 21:00:00,100502,201521,(무) 한샘 하이바스 내추럴 기본형,가구,60.0,3390000,55311000,16,2019,4,12,21,0,0,2019-04-12 00:00:00,Friday,5,1970,9776
2019-04-12 21:00:00,100502,201553,(일)한샘 하이바스 내추럴 기본형,가구,60.0,3051000,24946000,8,2019,4,12,21,0,0,2019-04-12 00:00:00,Friday,5,1970,9777
2019-04-12 21:00:00,100502,201538,(무)한샘 하이바스 내추럴 하부장형,가구,30.0,3690000,7562000,2,2019,4,12,21,0,0,2019-04-12 00:00:00,Friday,5,1970,9778
2019-04-12 21:30:00,100502,201536,(무)한샘 하이바스 내추럴 기본형 + 키큰장,가구,30.0,3690000,15078000,4,2019,4,12,21,30,0,2019-04-12 00:00:00,Friday,5,1970,9781
2019-04-12 21:30:00,100502,201537,(무)한샘 하이바스 내추럴 하부장 + 키큰장,가구,30.0,3990000,8173000,2,2019,4,12,21,30,0,2019-04-12 00:00:00,Friday,5,1970,9782
2019-04-12 22:00:00,100148,200501,일시불 LG 울트라HD TV 55UK6800HNC,가전,60.0,1300000,25736000,19,2019,4,12,22,0,0,2019-04-12 00:00:00,Friday,5,1971,9783
2019-04-12 22:00:00,100148,200510,일시불 LG 울트라HD TV 65UK6800HNC,가전,60.0,1700000,54694000,32,2019,4,12,22,0,0,2019-04-12 00:00:00,Friday,5,1971,9784
2019-04-12 22:00:00,100148,200443,무이자 LG 울트라HD TV 65UK6800HNC,가전,60.0,1930000,33496000,16,2019,4,12,22,0,0,2019-04-12 00:00:00,Friday,5,1971,9785
2019-04-12 22:20:00,100148,200434,무이자 LG 울트라HD TV 55UK6800HNC,가전,40.0,1430000,10711000,8,2019,4,12,22,20,0,2019-04-12 00:00:00,Friday,5,1971,9787
2019-04-12 22:20:00,100148,200519,일시불 LG 울트라HD TV 70UK7400KNA,가전,20.0,2500000,6223000,2,2019,4,12,22,20,0,2019-04-12 00:00:00,Friday,5,1971,9790
2019-04-12 22:20:00,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,40.0,2800000,34710000,12,2019,4,12,22,20,0,2019-04-12 00:00:00,Friday,5,1971,9791
2019-04-12 22:20:00,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,40.0,3090000,30669000,10,2019,4,12,22,20,0,2019-04-12 00:00:00,Friday,5,1971,9792
2019-04-12 23:00:00,100150,200533,일시불 LG 통돌이 세탁기,가전,60.0,439000,69621000,159,2019,4,12,23,0,0,2019-04-12 00:00:00,Friday,5,1971,9799
2019-04-12 23:00:00,100150,200465,무이자 LG 통돌이 세탁기,가전,60.0,489000,71670000,146,2019,4,12,23,0,0,2019-04-12 00:00:00,Friday,5,1971,9800
2019-04-12 01:00:00,100736,202163,김병만의 정글피싱  낚시세트,생활용품,55.0,149000,44332000,297,2019,4,12,1,0,0,2019-04-12 00:00:00,Friday,5,1972,9805
2019-04-13 06:00:00,100162,200571,트레스패스 여성 다이얼 트레킹화 세트,잡화,60.0,49800,30818000,620,2019,4,13,6,0,0,2019-04-13 00:00:00,Saturday,6,1973,9807
2019-04-13 06:00:00,100162,200567,트레스패스 남성 다이얼 트레킹화 세트,잡화,60.0,49800,39001000,783,2019,4,13,6,0,0,2019-04-13 00:00:00,Saturday,6,1973,9808
2019-04-13 07:00:00,100466,201432,디키즈 윈드브레이커1종,의류,60.0,44000,98775000,2245,2019,4,13,7,0,0,2019-04-13 00:00:00,Saturday,6,1974,9813
2019-04-13 08:00:00,100776,202269,뷰티플렉스 풍기인견 브라탑패키지,속옷,60.0,69900,116087000,1660,2019,4,13,8,0,0,2019-04-13 00:00:00,Saturday,6,1975,9816
2019-04-13 09:00:00,100735,202157,(일)[안드레아바나]리얼카이만 악어 토트백,잡화,60.0,438000,35600000,81,2019,4,13,9,0,0,2019-04-13 00:00:00,Saturday,6,1976,9819
2019-04-13 09:00:00,100735,202156,(무)[안드레아바나]리얼카이만 악어 토트백,잡화,60.0,458000,23162000,51,2019,4,13,9,0,0,2019-04-13 00:00:00,Saturday,6,1976,9820
2019-04-13 09:00:00,100735,202159,[안드레아바나]리얼카이만 악어 바디 숄더백,잡화,60.0,178000,22566000,127,2019,4,13,9,0,0,2019-04-13 00:00:00,Saturday,6,1976,9821
2019-04-13 09:00:00,100735,202161,[안드레아바나]리얼카이만 악어 테일 숄더백,잡화,60.0,178000,8980000,50,2019,4,13,9,0,0,2019-04-13 00:00:00,Saturday,6,1976,9822
2019-04-13 10:00:00,100185,201963,2019 S/S 엘리자베스아덴 선글라스 2종,잡화,60.0,49900,141617000,2838,2019,4,13,10,0,0,2019-04-13 00:00:00,Saturday,6,1977,9827
2019-04-13 11:00:00,100088,200236,에코라믹 통주물 스톤 냄비세트,주방,60.0,60900,137337000,2255,2019,4,13,11,0,0,2019-04-13 00:00:00,Saturday,6,1978,9830
2019-04-13 12:00:00,100448,201387,일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,60.0,168000,35094000,209,2019,4,13,12,0,0,2019-04-13 00:00:00,Saturday,6,1979,9833
2019-04-13 12:00:00,100448,201380,무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,60.0,178000,26406000,148,2019,4,13,12,0,0,2019-04-13 00:00:00,Saturday,6,1979,9834
2019-04-13 12:00:00,100448,201388,일시불 쿠첸 압력밥솥 6인용 (A1),주방,60.0,148000,21339000,144,2019,4,13,12,0,0,2019-04-13 00:00:00,Saturday,6,1979,9835
2019-04-13 12:00:00,100448,201381,무이자 쿠첸 압력밥솥 6인용 (A1),주방,60.0,158000,8112000,51,2019,4,13,12,0,0,2019-04-13 00:00:00,Saturday,6,1979,9836
2019-04-13 13:00:00,100251,200845,K-SWISS 남성에어핏트랙수트,의류,60.0,89000,95584000,1073,2019,4,13,13,0,0,2019-04-13 00:00:00,Saturday,6,1980,9845
2019-04-13 13:00:00,100251,200856,K-SWISS 여성에어핏트랙수트,의류,60.0,89000,46331000,520,2019,4,13,13,0,0,2019-04-13 00:00:00,Saturday,6,1980,9846
2019-04-13 14:00:00,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,주방,60.0,119000,62394000,524,2019,4,13,14,0,0,2019-04-13 00:00:00,Saturday,6,1981,9851
2019-04-13 14:00:00,100097,200265,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,60.0,129000,29322000,227,2019,4,13,14,0,0,2019-04-13 00:00:00,Saturday,6,1981,9852
2019-04-13 15:00:00,100478,201453,파뷔에 항균도마 1+1세트,주방,60.0,49800,161625000,3245,2019,4,13,15,0,0,2019-04-13 00:00:00,Saturday,6,1982,9857
2019-04-13 16:00:00,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,60.0,109800,118796000,1082,2019,4,13,16,0,0,2019-04-13 00:00:00,Saturday,6,1983,9860
2019-04-13 17:00:00,100283,200912,실크트리 풍기인견 데일리 쿨 이지탑 패키지,속옷,60.0,44000,111318000,2530,2019,4,13,17,0,0,2019-04-13 00:00:00,Saturday,6,1984,9863
2019-04-13 19:20:00,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,20.0,59900,34676000,579,2019,4,13,19,20,0,2019-04-13 00:00:00,Saturday,6,1985,9866
2019-04-13 19:40:00,100450,201392,코튼데이 유기농 순면 마스크 KF94 60매,생활용품,40.0,39900,30768000,771,2019,4,13,19,40,0,2019-04-13 00:00:00,Saturday,6,1986,9867
2019-04-13 20:20:00,100575,201738,일시불 삼성 UHD TV UN55NU7050F,가전,60.0,1000000,45201000,45,2019,4,13,20,20,0,2019-04-13 00:00:00,Saturday,6,1987,9869
2019-04-13 20:20:00,100575,201685,무이자 삼성 UHD TV UN55NU7050F,가전,60.0,1080000,35924000,33,2019,4,13,20,20,0,2019-04-13 00:00:00,Saturday,6,1987,9870
2019-04-13 20:20:00,100575,201742,일시불 삼성 UHD TV UN65NU7050F,가전,60.0,1700000,36014000,21,2019,4,13,20,20,0,2019-04-13 00:00:00,Saturday,6,1987,9871
2019-04-13 20:20:00,100575,201688,무이자 삼성 UHD TV UN65NU7050F,가전,60.0,1800000,32741000,18,2019,4,13,20,20,0,2019-04-13 00:00:00,Saturday,6,1987,9872
2019-04-13 20:20:00,100575,201746,일시불 삼성 UHD TV UN75NU7050F,가전,40.0,2700000,32720000,12,2019,4,13,20,20,0,2019-04-13 00:00:00,Saturday,6,1987,9873
2019-04-13 20:40:00,100575,201692,무이자 삼성 UHD TV UN75NU7050F,가전,20.0,2880000,26152000,9,2019,4,13,20,40,0,2019-04-13 00:00:00,Saturday,6,1987,9879
2019-04-13 21:20:00,100155,200555,일시불 LG전자 매직스페이스 냉장고,가전,60.0,1409000,68687000,49,2019,4,13,21,20,0,2019-04-13 00:00:00,Saturday,6,1988,9884
2019-04-13 21:20:00,100155,200488,무이자 LG전자 매직스페이스 냉장고,가전,60.0,1549000,88131000,57,2019,4,13,21,20,0,2019-04-13 00:00:00,Saturday,6,1988,9885
2019-04-13 22:20:00,100607,201879,푸마 드라이셀 퓨징 브라세트 패키지,속옷,60.0,139000,103793000,747,2019,4,13,22,20,0,2019-04-13 00:00:00,Saturday,6,1989,9890
2019-04-13 23:20:00,100182,200615,일시불 선일금고 이볼브 시리즈 EV-040,생활용품,60.0,450000,61012000,136,2019,4,13,23,20,0,2019-04-13 00:00:00,Saturday,6,1990,9893
2019-04-13 23:20:00,100182,200613,무이자 선일금고 이볼브 시리즈 EV-040,생활용품,60.0,490000,14947000,31,2019,4,13,23,20,0,2019-04-13 00:00:00,Saturday,6,1990,9894
2019-04-13 23:20:00,100182,200614,일시불 선일금고 이볼브 시리즈 EV-020,생활용품,60.0,400000,9708000,25,2019,4,13,23,20,0,2019-04-13 00:00:00,Saturday,6,1990,9895
2019-04-13 01:20:00,100779,202276,쿠미투니카 라이크라 보정 레이스멀티팬티,속옷,35.016666666666666,39900,35220000,883,2019,4,13,1,20,0,2019-04-13 00:00:00,Saturday,6,1991,9902
2019-04-14 06:00:00,100792,202353,"속초명물 티각태각 부각 6종, 30봉",농수축,60.0,40900,33275000,813,2019,4,14,6,0,0,2019-04-14 00:00:00,Sunday,7,1992,9904
2019-04-14 07:00:00,100779,202276,쿠미투니카 라이크라 보정 레이스멀티팬티,속옷,60.0,39900,107001000,2682,2019,4,14,7,0,0,2019-04-14 00:00:00,Sunday,7,1993,9907
2019-04-14 08:00:00,100596,201828,컬럼비아 남성 베이스레이어 5종,속옷,60.0,79000,109270000,1383,2019,4,14,8,0,0,2019-04-14 00:00:00,Sunday,7,1994,9910
2019-04-14 08:00:00,100596,201830,컬럼비아 여성 베이스레이어 5종,속옷,60.0,69000,34622000,502,2019,4,14,8,0,0,2019-04-14 00:00:00,Sunday,7,1994,9911
2019-04-14 09:00:00,100808,202378,CERINI by PAT 남성 스프링 릴렉스 팬츠 3종,의류,60.0,69900,192377000,2753,2019,4,14,9,0,0,2019-04-14 00:00:00,Sunday,7,1995,9916
2019-04-14 10:00:00,100575,201685,무이자 삼성 UHD TV UN55NU7050F,가전,60.0,1080000,35863000,33,2019,4,14,10,0,0,2019-04-14 00:00:00,Sunday,7,1996,9919
2019-04-14 10:00:00,100575,201746,일시불 삼성 UHD TV UN75NU7050F,가전,40.0,2700000,16410000,6,2019,4,14,10,0,0,2019-04-14 00:00:00,Sunday,7,1996,9920
2019-04-14 10:20:00,100575,201738,일시불 삼성 UHD TV UN55NU7050F,가전,40.0,1000000,39117000,39,2019,4,14,10,20,0,2019-04-14 00:00:00,Sunday,7,1996,9921
2019-04-14 10:20:00,100575,201688,무이자 삼성 UHD TV UN65NU7050F,가전,40.0,1800000,32751000,18,2019,4,14,10,20,0,2019-04-14 00:00:00,Sunday,7,1996,9923
2019-04-14 10:40:00,100575,201742,일시불 삼성 UHD TV UN65NU7050F,가전,20.0,1700000,10327000,6,2019,4,14,10,40,0,2019-04-14 00:00:00,Sunday,7,1996,9926
2019-04-14 10:40:00,100575,201692,무이자 삼성 UHD TV UN75NU7050F,가전,20.0,2880000,8751000,3,2019,4,14,10,40,0,2019-04-14 00:00:00,Sunday,7,1996,9929
2019-04-14 11:00:00,100251,200845,K-SWISS 남성에어핏트랙수트,의류,60.0,89000,104745000,1178,2019,4,14,11,0,0,2019-04-14 00:00:00,Sunday,7,1997,9930
2019-04-14 11:00:00,100251,200856,K-SWISS 여성에어핏트랙수트,의류,60.0,89000,57906000,650,2019,4,14,11,0,0,2019-04-14 00:00:00,Sunday,7,1997,9931
2019-04-14 12:00:00,100749,202190,레코바 남성 다이얼워킹화세트,잡화,60.0,54900,65334000,1190,2019,4,14,12,0,0,2019-04-14 00:00:00,Sunday,7,1998,9936
2019-04-14 12:00:00,100749,202194,레코바 여성 다이얼워킹화세트,잡화,60.0,54900,48173000,877,2019,4,14,12,0,0,2019-04-14 00:00:00,Sunday,7,1998,9937
2019-04-14 13:00:00,100837,202479,일시불 쿠쿠전기밥솥 10인용,주방,60.0,208000,62042000,299,2019,4,14,13,0,0,2019-04-14 00:00:00,Sunday,7,1999,9942
2019-04-14 13:00:00,100837,202466,무이자 쿠쿠전기밥솥 10인용,주방,60.0,218000,63431000,291,2019,4,14,13,0,0,2019-04-14 00:00:00,Sunday,7,1999,9943
2019-04-14 13:00:00,100837,202472,일시불  쿠쿠전기밥솥 6인용,주방,60.0,198000,19286000,98,2019,4,14,13,0,0,2019-04-14 00:00:00,Sunday,7,1999,9944
2019-04-14 13:00:00,100837,202469,무이자 쿠쿠전기밥솥 6인용,주방,60.0,208000,20276000,97,2019,4,14,13,0,0,2019-04-14 00:00:00,Sunday,7,1999,9945
2019-04-14 14:00:00,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,60.0,89000,117559000,1321,2019,4,14,14,0,0,2019-04-14 00:00:00,Sunday,7,2000,9954
2019-04-14 15:00:00,100322,201479,국내산 손질갑오징어 8팩,농수축,60.0,49900,232496000,4659,2019,4,14,15,0,0,2019-04-14 00:00:00,Sunday,7,2001,9956
2019-04-14 16:00:00,100074,200200,비버리힐스폴로클럽 남성기초세트(골드+플라),이미용,60.0,39800,207672000,5218,2019,4,14,16,0,0,2019-04-14 00:00:00,Sunday,7,2002,9959
2019-04-14 17:00:00,100088,200236,에코라믹 통주물 스톤 냄비세트,주방,60.0,60900,129138000,2120,2019,4,14,17,0,0,2019-04-14 00:00:00,Sunday,7,2003,9962
2019-04-14 18:00:00,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,20.0,59900,47024000,785,2019,4,14,18,0,0,2019-04-14 00:00:00,Sunday,7,2004,9965
2019-04-14 19:20:00,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,60.0,89800,172426000,1920,2019,4,14,19,20,0,2019-04-14 00:00:00,Sunday,7,2005,9966
2019-04-14 20:20:00,100150,200533,일시불 LG 통돌이 세탁기,가전,60.0,439000,100246000,229,2019,4,14,20,20,0,2019-04-14 00:00:00,Sunday,7,2006,9969
2019-04-14 20:20:00,100150,200465,무이자 LG 통돌이 세탁기,가전,60.0,489000,85760000,175,2019,4,14,20,20,0,2019-04-14 00:00:00,Sunday,7,2006,9970
2019-04-14 21:20:00,100205,200733,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,가구,60.0,548000,76471000,140,2019,4,14,21,20,0,2019-04-14 00:00:00,Sunday,7,2007,9975
2019-04-14 21:20:00,100205,200732,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,가구,60.0,598000,58476000,98,2019,4,14,21,20,0,2019-04-14 00:00:00,Sunday,7,2007,9976
2019-04-14 21:20:00,100205,200731,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,가구,60.0,648000,68771000,106,2019,4,14,21,20,0,2019-04-14 00:00:00,Sunday,7,2007,9977
2019-04-14 22:20:00,100148,200501,일시불 LG 울트라HD TV 55UK6800HNC,가전,60.0,1300000,48198000,38,2019,4,14,22,20,0,2019-04-14 00:00:00,Sunday,7,2008,9984
2019-04-14 22:20:00,100148,200510,일시불 LG 울트라HD TV 65UK6800HNC,가전,60.0,1700000,138419000,82,2019,4,14,22,20,0,2019-04-14 00:00:00,Sunday,7,2008,9985
2019-04-14 22:20:00,100148,200443,무이자 LG 울트라HD TV 65UK6800HNC,가전,60.0,1930000,85958000,44,2019,4,14,22,20,0,2019-04-14 00:00:00,Sunday,7,2008,9986
2019-04-14 22:40:00,100148,200434,무이자 LG 울트라HD TV 55UK6800HNC,가전,40.0,1430000,24794000,17,2019,4,14,22,40,0,2019-04-14 00:00:00,Sunday,7,2008,9988
2019-04-14 22:40:00,100148,200452,무이자 LG 울트라HD TV 70UK7400KNA,가전,40.0,2790000,13884000,4,2019,4,14,22,40,0,2019-04-14 00:00:00,Sunday,7,2008,9991
2019-04-14 22:40:00,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,40.0,2800000,48521000,17,2019,4,14,22,40,0,2019-04-14 00:00:00,Sunday,7,2008,9992
2019-04-14 23:00:00,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,20.0,3090000,15322000,5,2019,4,14,23,0,0,2019-04-14 00:00:00,Sunday,7,2008,9999
2019-04-14 23:20:00,100374,201198,19 SS USPA  남성 화이트라벨 폴로셔츠 3종,의류,60.0,79000,46200000,584,2019,4,14,23,20,0,2019-04-14 00:00:00,Sunday,7,2009,10000
2019-04-14 23:20:00,100374,201199,19 SS USPA  여성 화이트라벨 폴로셔츠 3종,의류,60.0,79000,38177000,483,2019,4,14,23,20,0,2019-04-14 00:00:00,Sunday,7,2009,10001
2019-04-14 00:20:00,100155,200555,일시불 LG전자 매직스페이스 냉장고,가전,60.0,1409000,19180000,13,2019,4,14,0,20,0,2019-04-14 00:00:00,Sunday,7,2010,10006
2019-04-14 00:20:00,100155,200488,무이자 LG전자 매직스페이스 냉장고,가전,60.0,1549000,42155000,26,2019,4,14,0,20,0,2019-04-14 00:00:00,Sunday,7,2010,10007
2019-04-14 01:20:00,100362,201149,에이유플러스 슈퍼선스틱 1001(쇼퍼백),이미용,35.0,69900,14035000,200,2019,4,14,1,20,0,2019-04-14 00:00:00,Sunday,7,2011,10012
2019-04-15 06:00:00,100266,200880,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(2019리뉴얼),이미용,60.0,39900,49668000,1244,2019,4,15,6,0,0,2019-04-15 00:00:00,Monday,1,2012,10014
2019-04-15 07:00:00,100305,200989,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,60.0,89000,68542000,770,2019,4,15,7,0,0,2019-04-15 00:00:00,Monday,1,2013,10017
2019-04-15 08:00:00,100635,201945,바로바로 무선청소기,생활용품,60.0,89000,72644000,816,2019,4,15,8,0,0,2019-04-15 00:00:00,Monday,1,2014,10019
2019-04-15 09:00:00,100185,201963,2019 S/S 엘리자베스아덴 선글라스 2종,잡화,60.0,49900,104751000,2099,2019,4,15,9,0,0,2019-04-15 00:00:00,Monday,1,2015,10022
2019-04-15 10:00:00,100088,200236,에코라믹 통주물 스톤 냄비세트,주방,60.0,60900,93248000,1531,2019,4,15,10,0,0,2019-04-15 00:00:00,Monday,1,2016,10025
2019-04-15 11:00:00,100749,202190,레코바 남성 다이얼워킹화세트,잡화,60.0,54900,38073000,693,2019,4,15,11,0,0,2019-04-15 00:00:00,Monday,1,2017,10028
2019-04-15 11:00:00,100749,202194,레코바 여성 다이얼워킹화세트,잡화,60.0,54900,38824000,707,2019,4,15,11,0,0,2019-04-15 00:00:00,Monday,1,2017,10029
2019-04-15 12:00:00,100074,200200,비버리힐스폴로클럽 남성기초세트(골드+플라),이미용,60.0,39800,88481000,2223,2019,4,15,12,0,0,2019-04-15 00:00:00,Monday,1,2018,10034
2019-04-15 13:00:00,100080,200219,아키 풀커버 라이크라 레이스 패키지(106차),속옷,60.0,89900,78608000,874,2019,4,15,13,0,0,2019-04-15 00:00:00,Monday,1,2019,10037
2019-04-15 14:00:00,100516,201581,일시불  해피콜 크로커다일 IH 후라이팬,주방,60.0,90000,50133000,558,2019,4,15,14,0,0,2019-04-15 00:00:00,Monday,1,2020,10040
2019-04-15 14:00:00,100516,201580,무이자 해피콜 크로커다일 IH후라이팬,주방,60.0,99000,24136000,244,2019,4,15,14,0,0,2019-04-15 00:00:00,Monday,1,2020,10041
2019-04-15 15:00:00,100162,200571,트레스패스 여성 다이얼 트레킹화 세트,잡화,60.0,49800,32963000,662,2019,4,15,15,0,0,2019-04-15 00:00:00,Monday,1,2021,10046
2019-04-15 15:00:00,100162,200567,트레스패스 남성 다이얼 트레킹화 세트,잡화,60.0,49800,44681000,897,2019,4,15,15,0,0,2019-04-15 00:00:00,Monday,1,2021,10047
2019-04-15 16:00:00,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,60.0,59900,125713000,2099,2019,4,15,16,0,0,2019-04-15 00:00:00,Monday,1,2022,10052
2019-04-15 17:00:00,100642,201961,[본죽] 그때 그 쇠고기 장조림 세트(총 13팩),농수축,60.0,49900,101341000,2030,2019,4,15,17,0,0,2019-04-15 00:00:00,Monday,1,2023,10055
2019-04-15 18:00:00,100765,202231,무이자 린나이 자동불꽃조절 가스레인지 3구,주방,60.0,289000,22460000,78,2019,4,15,18,0,0,2019-04-15 00:00:00,Monday,1,2024,10058
2019-04-15 18:00:00,100765,202235,일시불  린나이 자동불꽃조절 가스레인지 3구,주방,60.0,279000,21517000,77,2019,4,15,18,0,0,2019-04-15 00:00:00,Monday,1,2024,10059
2019-04-15 18:00:00,100765,202227,무이자  린나이 자동불꽃조절 가스레인지 2구,주방,60.0,219000,21198000,97,2019,4,15,18,0,0,2019-04-15 00:00:00,Monday,1,2024,10060
2019-04-15 18:00:00,100765,202233,일시불  린나이 자동불꽃조절 가스레인지 2구,주방,60.0,209000,32461000,155,2019,4,15,18,0,0,2019-04-15 00:00:00,Monday,1,2024,10061
2019-04-15 19:00:00,100448,201387,일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,60.0,168000,47242000,281,2019,4,15,19,0,0,2019-04-15 00:00:00,Monday,1,2025,10070
2019-04-15 19:00:00,100448,201380,무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,60.0,178000,29704000,167,2019,4,15,19,0,0,2019-04-15 00:00:00,Monday,1,2025,10071
2019-04-15 19:00:00,100448,201388,일시불 쿠첸 압력밥솥 6인용 (A1),주방,60.0,148000,30900000,208,2019,4,15,19,0,0,2019-04-15 00:00:00,Monday,1,2025,10072
2019-04-15 19:00:00,100448,201381,무이자 쿠첸 압력밥솥 6인용 (A1),주방,60.0,158000,12152000,77,2019,4,15,19,0,0,2019-04-15 00:00:00,Monday,1,2025,10073
2019-04-15 20:00:00,100150,200533,일시불 LG 통돌이 세탁기,가전,60.0,439000,70974000,161,2019,4,15,20,0,0,2019-04-15 00:00:00,Monday,1,2026,10082
2019-04-15 20:00:00,100150,200465,무이자 LG 통돌이 세탁기,가전,60.0,489000,70186000,144,2019,4,15,20,0,0,2019-04-15 00:00:00,Monday,1,2026,10083
2019-04-15 21:00:00,100205,200733,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,가구,60.0,548000,70387000,129,2019,4,15,21,0,0,2019-04-15 00:00:00,Monday,1,2027,10088
2019-04-15 21:00:00,100205,200732,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,가구,60.0,598000,43482000,73,2019,4,15,21,0,0,2019-04-15 00:00:00,Monday,1,2027,10089
2019-04-15 21:00:00,100205,200731,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,가구,60.0,648000,68788000,106,2019,4,15,21,0,0,2019-04-15 00:00:00,Monday,1,2027,10090
2019-04-15 22:00:00,100148,200501,일시불 LG 울트라HD TV 55UK6800HNC,가전,60.0,1300000,19365000,14,2019,4,15,22,0,0,2019-04-15 00:00:00,Monday,1,2028,10097
2019-04-15 22:00:00,100148,200510,일시불 LG 울트라HD TV 65UK6800HNC,가전,60.0,1700000,96569000,57,2019,4,15,22,0,0,2019-04-15 00:00:00,Monday,1,2028,10098
2019-04-15 22:00:00,100148,200443,무이자 LG 울트라HD TV 65UK6800HNC,가전,60.0,1930000,47876000,25,2019,4,15,22,0,0,2019-04-15 00:00:00,Monday,1,2028,10099
2019-04-15 22:00:00,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,60.0,2800000,41702000,14,2019,4,15,22,0,0,2019-04-15 00:00:00,Monday,1,2028,10100
2019-04-15 22:00:00,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,60.0,3090000,38405000,12,2019,4,15,22,0,0,2019-04-15 00:00:00,Monday,1,2028,10101
2019-04-15 22:20:00,100148,200434,무이자 LG 울트라HD TV 55UK6800HNC,가전,40.0,1430000,10662000,7,2019,4,15,22,20,0,2019-04-15 00:00:00,Monday,1,2028,10103
2019-04-15 22:20:00,100148,200519,일시불 LG 울트라HD TV 70UK7400KNA,가전,20.0,2500000,18595000,7,2019,4,15,22,20,0,2019-04-15 00:00:00,Monday,1,2028,10106
2019-04-15 22:20:00,100148,200452,무이자 LG 울트라HD TV 70UK7400KNA,가전,40.0,2790000,20802000,7,2019,4,15,22,20,0,2019-04-15 00:00:00,Monday,1,2028,10107
2019-04-15 23:00:00,100374,201198,19 SS USPA  남성 화이트라벨 폴로셔츠 3종,의류,60.0,79000,49630000,628,2019,4,15,23,0,0,2019-04-15 00:00:00,Monday,1,2029,10117
2019-04-15 23:00:00,100374,201199,19 SS USPA  여성 화이트라벨 폴로셔츠 3종,의류,60.0,79000,39797000,504,2019,4,15,23,0,0,2019-04-15 00:00:00,Monday,1,2029,10118
2019-04-15 00:00:00,100251,200845,K-SWISS 남성에어핏트랙수트,의류,60.0,89000,65173000,732,2019,4,15,0,0,0,2019-04-15 00:00:00,Monday,1,2030,10123
2019-04-15 00:00:00,100251,200856,K-SWISS 여성에어핏트랙수트,의류,60.0,89000,36431000,409,2019,4,15,0,0,0,2019-04-15 00:00:00,Monday,1,2030,10124
2019-04-15 01:00:00,100025,200037,김병지 거미손 풀확장 일체형 코일카매트,생활용품,55.0,61800,33631000,545,2019,4,15,1,0,0,2019-04-15 00:00:00,Monday,1,2031,10129
2019-04-16 06:00:00,100347,201084,스피드랙 베이직 4단,생활용품,60.0,78000,5710000,72,2019,4,16,6,0,0,2019-04-16 00:00:00,Tuesday,2,2032,10132
2019-04-16 06:00:00,100347,201086,스피드랙 베이직 4단 1+1,생활용품,60.0,118000,39372000,334,2019,4,16,6,0,0,2019-04-16 00:00:00,Tuesday,2,2032,10133
2019-04-16 07:00:00,100613,201872,푸마 드라이셀 쉐이핑 레깅스 3종,속옷,60.0,59000,45734000,775,2019,4,16,7,0,0,2019-04-16 00:00:00,Tuesday,2,2033,10138
